time , step-size , {uav2}.uav2.batteryCharge , {uav2}.uav2.currentPitch , {uav2}.uav2.currentRoll , {uav2}.uav2.currentYaw , {uav2}.uav2.posX , {uav2}.uav2.posY , {uav2}.uav2.posZ , {uav2}.uav2.velX , {uav2}.uav2.velY , {uav2}.uav2.velZ , {uavCont2}.controller2.pitchOut , {uavCont2}.controller2.rollOut , {uavCont2}.controller2.throttleOut , {uavCont2}.controller2.yawOut , {uavCont}.controller.pitchOut , {uavCont}.controller.rollOut , {uavCont}.controller.throttleOut , {uavCont}.controller.yawOut , {uavGlobalCont}.global.uav1TargetX , {uavGlobalCont}.global.uav1TargetY , {uavGlobalCont}.global.uav1TargetZ , {uavGlobalCont}.global.uav2TargetX , {uavGlobalCont}.global.uav2TargetY , {uavGlobalCont}.global.uav2TargetZ , {uav}.uav.batteryCharge , {uav}.uav.currentPitch , {uav}.uav.currentRoll , {uav}.uav.currentYaw , {uav}.uav.posX , {uav}.uav.posY , {uav}.uav.posZ , {uav}.uav.velX , {uav}.uav.velY , {uav}.uav.velZ
4.049999999999994 , 0.05 , 6421.692055111471 , -0.34999999997218323 , 0.20369402398657482 , 0.0 , 4.567324699591054 , -5.07810231755551 , 4.382432978915481 , 0.3913991398856369 , 3.432230419910175 , 0.5689637663842775 , -0.35 , 0.0 , -0.6599999999999999 , 0.0 , 0.35 , -0.35 , -0.9400000000000057 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6422.282219502988 , 0.27683456195406464 , -0.27683456195406464 , 0.0 , 5.358601670688803 , 5.358601670688803 , 4.336327136356534 , 3.281727668397264 , 3.281727668397264 , 2.2757188601924594
4.099999999999993 , 0.05 , 6421.692055111471 , -0.3499999999813454 , 0.13613716184227453 , 0.0 , 4.586964807548327 , -4.907083863645419 , 4.398993039062633 , 0.39101337927156793 , 3.4029826919782216 , 0.07813316540646235 , -0.35 , 0.0 , -0.6599999999999999 , 0.0 , 0.35 , -0.35 , -0.9100000000000055 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6422.282219502988 , 0.30100324958340996 , -0.30100324958340996 , 0.0 , 5.5219543212269295 , 5.5219543212269295 , 4.437796897535178 , 3.2550434900805816 , 3.2550434900805816 , 1.7748677874185796
4.149999999999993 , 0.05 , 6421.692055111471 , -0.3499999999874898 , 0.09129682434119676 , 0.0 , 4.606505926769729 , -4.737654579403226 , 4.39063826697238 , 0.3906315239019802 , 3.3742762448101256 , -0.41224977797097534 , -0.35 , 0.0 , -0.6599999999999999 , 0.0 , 0.35 , -0.35 , -0.8800000000000052 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6422.282219502988 , 0.31714161177199 , -0.31714161177199 , 0.0 , 5.684047718608996 , 5.684047718608996 , 4.514113868510172 , 3.2287690825389292 , 3.2287690825389292 , 1.2784942359925173
4.199999999999993 , 0.05 , 6421.692055111471 , -0.3499999999916104 , 0.061225825645198996 , 0.0 , 4.626027971859875 , -4.569648556207952 , 4.357784255169632 , 0.39025041362842944 , 3.346050061639363 , -0.9016224891387831 , -0.24 , 0.0 , -0.6599999999999999 , 0.0 , 0.35 , -0.35 , -0.350000000000005 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6422.282219502988 , 0.3279643819689509 , -0.3279643819689509 , 0.0 , 5.84483796077759 , 5.84483796077759 , 4.565696864024086 , 3.2029154468822063 , 3.2029154468822063 , 0.7852847852600945
4.249999999999993 , 0.05 , 6421.692055111471 , -0.313512923732972 , 0.04105949744677799 , 0.0 , 4.645530980019062 , -4.403042081476432 , 4.300511295816641 , 0.38987004627223626 , 3.318292190119497 , -1.3887948243875778 , -0.24 , 0.0 , 0.3400000000000001 , 0.0 , 0.35 , -0.35 , 0.20999999999999552 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6422.282219502988 , 0.33522238952681266 , -0.33522238952681266 , 0.0 , 6.004345834190902 , 6.004345834190902 , 4.592673209249233 , 3.17747255573514 , 3.17747255573514 , 0.2940087973440202
4.299999999999993 , 0.05 , 6421.214551505087 , -0.2892995181773565 , 0.027535477273129536 , 0.0 , 4.6653614281776274 , -4.234805399963029 , 4.228550596907446 , 0.40304010488489905 , 3.4142969473911977 , -1.473009864512418 , -0.24 , 0.0 , 0.3400000000000001 , 0.0 , 0.35 , -0.35 , 0.23999999999999577 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6421.933759746876 , 0.3400897823247093 , -0.3400897823247093 , 0.0 , 6.160656865986549 , 6.160656865986549 , 4.600656124941776 , 3.0718786069248125 , 3.0718786069248125 , 0.034457516246382235
4.3499999999999925 , 0.05 , 6420.745784603735 , -0.2730614315021374 , 0.018465947120805067 , 0.0 , 4.685748218346332 , -4.061893788701147 , 4.15285988174412 , 0.41177639837879315 , 3.5007211238270872 , -1.5541547275326892 , -0.24 , 0.0 , 1.34 , 0.0 , 0.35 , -0.35 , 0.269999999999996 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6421.534543159509 , 0.3433539719056852 , -0.3433539719056852 , 0.0 , 6.311348246174916 , 6.311348246174916 , 4.596668409203777 , 2.95549334739088 , 2.95549334739088 , -0.1927434191586973
4.399999999999992 , 0.05 , 6419.3847818952345 , -0.26217178368839655 , 0.01238370410964784 , 0.0 , 4.706797058183901 , -3.879668245557841 , 4.091997606896238 , 0.42945357719968613 , 3.793749926711944 , -0.8491232376760687 , -0.24 , 0.0 , 1.34 , 0.0 , 0.35 , -0.35 , 0.29999999999999627 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6421.084698477604 , 0.3455430152114064 , -0.3455430152114064 , 0.0 , 6.455954152336629 , 6.455954152336629 , 4.582132343818886 , 2.828504505470008 , 2.828504505470008 , -0.3874194120000533
4.449999999999992 , 0.05 , 6418.035880896136 , -0.25486892640729325 , 0.008304807030586954 , 0.0 , 4.728584353232517 , -3.6829955875460527 , 4.067158358156302 , 0.44115966013521224 , 4.070601528425496 , -0.14435988268509578 , 0.040000000000000036 , 0.0 , 0.3400000000000001 , 0.0 , 0.35 , -0.35 , 1.3599999999999968 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6420.584335567403 , 0.3470110398084613 , -0.3470110398084613 , 0.0 , 6.593949015318787 , 6.593949015318787 , 4.558680208463996 , 2.6910861256035212 , 2.6910861256035212 , -0.5493505364672991
4.499999999999992 , 0.05 , 6417.59353914565 , -0.1570952621964677 , 0.005569401465394655 , 0.0 , 4.750711682983681 , -3.477982476480565 , 4.0587054465813885 , 0.44347945072909195 , 4.113807598364544 , -0.223664021660739 , 0.040000000000000036 , 0.0 , 0.3400000000000001 , 0.0 , 0.35 , -0.35 , 1.389999999999997 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6418.915270427189 , 0.3479955320804624 , -0.3479955320804624 , 0.0 , 6.718478869514608 , 6.718478869514608 , 4.545508584893491 , 2.279847257378526 , 2.2798472573785253 , 0.05275987481677072
4.549999999999992 , 0.05 , 6417.177033397479 , -0.09217677882899214 , 0.00373497331948818 , 0.0 , 4.772924489506684 , -3.2719497304049536 , 4.045669733199173 , 0.4448972695804296 , 4.122592919168603 , -0.2971431955035557 , 0.24 , 0.0 , 0.3400000000000001 , 0.0 , 0.35 , -0.35 , 1.4199999999999973 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6417.245411786225 , 0.3486557560546208 , -0.3486557560546208 , 0.0 , 6.82227426558 , 6.822274265579999 , 4.563171461867238 , 1.8726258551447346 , 1.8726258551447343 , 0.6534489358937826
4.599999999999992 , 0.05 , 6416.789850091807 , 0.017699241524857374 , 0.002504762097680821 , 0.0 , 4.795191519103867 , -3.0662983640954637 , 4.029037369053462 , 0.445691637724206 , 4.094860045353907 , -0.3678049747446602 , 0.24 , 0.0 , 0.3400000000000001 , 0.0 , 0.35 , -0.35 , 0.4499999999999975 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6415.57502267845 , 0.34909851798221564 , -0.34909851798221564 , 0.0 , 6.9057947381417275 , 6.905794738141727 , 4.610813193000342 , 1.4687338808013142 , 1.468733880801314 , 1.2516230210821715
4.6499999999999915 , 0.05 , 6416.396329279355 , 0.09091981481930961 , 0.0016797531412722807 , 0.0 , 4.817486873474532 , -2.8630532910203317 , 4.008883575487245 , 0.4460594174207047 , 4.0296480982740865 , -0.4386305176678698 , 0.24 , 0.0 , 0.3400000000000001 , 0.0 , 0.35 , -0.35 , 0.00999999999999801 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6414.823187834192 , 0.3493954446801252 , -0.3493954446801252 , 0.0 , 6.974422048839755 , 6.974422048839754 , 4.6739011831700195 , 1.2852811927211403 , 1.28528119272114 , 1.247926130669597
4.699999999999991 , 0.05 , 6415.982615216955 , 0.14002327582704088 , 0.0011264824784064755 , 0.0 , 4.839792886847598 , -2.6637082489054795 , 3.985141295755648 , 0.4461388925253749 , 3.9407810836823667 , -0.5114628600538444 , 0.24 , 0.0 , 0.3400000000000001 , 0.0 , 0.35 , -0.35 , 0.03999999999999826 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6414.806478015946 , 0.34959457079833134 , -0.34959457079833134 , 0.0 , 7.038310002858603 , 7.038310002858602 , 4.724709630628805 , 1.2772252875431176 , 1.2772252875431174 , 0.7656920426185917
4.749999999999991 , 0.05 , 6415.556203704269 , 0.1729532267199612 , 7.554459896384871E-4 , 0.0 , 4.862097715694319 , -2.469211244106867 , 3.957703030097192 , 0.44602620347222843 , 3.8370009729586565 , -0.5864227385905959 , 0.35 , 0.0 , 0.3400000000000001 , 0.0 , 0.35 , -0.35 , 0.06999999999999851 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6414.739632372058 , 0.3497281095175877 , -0.3497281095175877 , 0.0 , 7.101684643146551 , 7.10168464314655 , 4.7517645866126115 , 1.2573060589766105 , 1.2573060589766103 , 0.318031670595476
4.799999999999991 , 0.05 , 6415.116220727536 , 0.23152391264055597 , 5.06620079939623E-4 , 0.0 , 4.884393470162591 , -2.280272541771548 , 3.9264477145944925 , 0.44578504060119195 , 3.7164019026059325 , -0.6646813080614972 , 0.32000000000000006 , 0.0 , 1.57 , 0.0 , 0.35 , -0.35 , 0.5999999999999988 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6414.622645023216 , 0.34981766376442014 , -0.34981766376442014 , 0.0 , 7.163768701842946 , 7.163768701842945 , 4.757276164244327 , 1.2256144244414802 , 1.22561442444148 , -0.09621667976207272
4.849999999999991 , 0.05 , 6413.786237606453 , 0.2605960922019318 , 3.3975149635893167E-4 , 0.0 , 4.906683309347429 , -2.10249088832534 , 3.9101521948997933 , 0.44578792261342903 , 3.3823897320580265 , 0.042812228859961304 , 0.32000000000000006 , 0.0 , 1.6300000000000001 , 0.0 , 0.35 , -0.35 , 1.6599999999999993 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6413.619853386566 , 0.3498777209760693 , -0.3498777209760693 , 0.0 , 7.219210801959701 , 7.2192108019597 , 4.755977091602687 , 0.9838911320442115 , 0.9838911320442113 , 0.06734242020223688
4.899999999999991 , 0.05 , 6412.437900965979 , 0.2801623240705995 , 2.2784544839180037E-4 , 0.0 , 4.928969220032154 , -1.9422034822977234 , 3.929803586728127 , 0.4456242358671181 , 3.025944455973602 , 0.7418141560494453 , 0.32000000000000006 , 0.0 , 1.6600000000000001 , 0.0 , 0.35 , -0.35 , 1.6899999999999995 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6411.948486020319 , 0.34991799677312685 , -0.34991799677312685 , 0.0 , 7.258574129145333 , 7.258574129145332 , 4.773889862665522 , 0.5845715177749857 , 0.5845715177749855 , 0.6663808041505273
4.94999999999999 , 0.05 , 6411.0775544392945 , 0.2932839053475949 , 1.5279858634681718E-4 , 0.0 , 4.951243985490883 , -1.800111168824189 , 3.984203478868173 , 0.44535031277737835 , 2.655900119152372 , 1.4326608694322083 , 0.32000000000000006 , 0.0 , 0.6900000000000002 , 0.0 , 0.35 , -0.35 , 0.7199999999999998 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6410.2770864892545 , 0.3499450066822465 , -0.3499450066822465 , 0.0 , 7.277846051958667 , 7.277846051958666 , 4.822144698946327 , 0.18644801563619495 , 0.18644801563619479 , 1.2632693262604018
4.99999999999999 , 0.05 , 6410.133495671839 , 0.30208355038729773 , 1.0247037258974695E-4 , 0.0 , 4.973501916055468 , -1.674061262963439 , 4.064163923634172 , 0.44495738946349706 , 2.389821411950102 , 1.7502698292741385 , 0.35 , 0.0 , 0.7200000000000002 , 0.0 , 0.35 , -0.35 , 0.75 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6409.073663298154 , 0.3499631201708414 , -0.3499631201708414 , 0.0 , 7.279897681859978 , 7.279897681859977 , 4.89284825443287 , -0.0999111221704009 , -0.09991112217040107 , 1.5523127728135153
5.04999999999999 , 0.05 , 6409.142048777931 , 0.3179358228102009 , 6.871907332210921E-5 , 0.0 , 4.9957393317311345 , -1.5616148806871555 , 4.160347713368463 , 0.4445343319055569 , 2.105634929320817 , 2.097069107495956 , 0.35 , 0.0 , -0.9499999999999997 , 0.0 , 0.35 , -0.35 , 0.3100000000000005 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6407.820086627184 , 0.3499752675078659 , -0.3499752675078659 , 0.0 , 7.267460097220759 , 7.267460097220758 , 4.978427006906822 , -0.3979999102870359 , -0.3979999102870361 , 1.8716359985917312
5.09999999999999 , 0.05 , 6409.142048777931 , 0.32849699881408084 , 4.608464787334959E-5 , 0.0 , 5.0179537643595165 , -1.4568849133178223 , 4.253540854923846 , 0.44404085083869205 , 2.0946663516574167 , 1.5978145633793857 , 0.35 , 0.0 , -0.9499999999999997 , 0.0 , 0.35 , -0.35 , 0.34000000000000075 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6407.301938596692 , 0.3499834138014975 , -0.3499834138014975 , 0.0 , 7.24431549694125 , 7.244315496941249 , 5.068458514432451 , -0.5207385447280584 , -0.5207385447280586 , 1.7107601943988435
5.14999999999999 , 0.05 , 6409.142048777931 , 0.3355795750733082 , 3.090546287863474E-5 , 0.0 , 5.040143492382703 , -1.352424906665231 , 4.3210388873168855 , 0.44354846676046067 , 2.0837544348537222 , 1.102709559115425 , 0.35 , 0.0 , -1.4499999999999997 , 0.0 , 0.35 , -0.35 , 0.370000000000001 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6406.7336449971535 , 0.3499888769001007 , -0.3499888769001007 , 0.0 , 7.214930283696579 , 7.214930283696578 , 5.1507874659547905 , -0.6550751529809851 , -0.6550751529809853 , 1.583887166560765
5.1999999999999895 , 0.05 , 6409.142048777931 , 0.3403293194625072 , 2.0725939761276216E-5 , 0.0 , 5.062308628487593 , -1.2485076604120149 , 4.363855304074762 , 0.44305717345363854 , 2.0729556174621253 , 0.6103278313811175 , 0.35 , -0.28 , -0.9499999999999997 , 0.0 , 0.35 , -0.35 , -0.8299999999999992 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6406.11520623099 , 0.3499925405841881 , -0.3499925405841881 , 0.0 , 7.1785410220423715 , 7.178541022042371 , 5.22761280920798 , -0.8008756757293871 , -0.8008756757293873 , 1.4905566177911116
5.249999999999989 , 0.05 , 6409.142048777931 , 0.3435146112175145 , -0.09286229481091064 , 0.0 , 5.084449227122171 , -1.1451275634838571 , 4.382095613670527 , 0.4425669672976807 , 2.0622681501770006 , 0.11944693536020823 , 0.35 , -0.28 , -0.44999999999999973 , 0.0 , 0.35 , -0.35 , -0.8299999999999992 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6406.11520623099 , 0.3499949975380282 , -0.3499949975380282 , 0.0 , 7.138390622923102 , 7.138390622923101 , 5.290167195086412 , -0.7992635245140203 , -0.7992635245140205 , 0.9960860447631588
5.299999999999989 , 0.05 , 6409.142048777931 , 0.3456507437613182 , -0.15450099614932955 , 0.0 , 5.106565342553794 , -1.0422790913702795 , 4.375806022312192 , 0.4420778446880476 , 2.051690319582941 , -0.37097035484311924 , 0.35 , -0.28 , -0.44999999999999973 , 0.0 , 0.35 , -0.35 , -0.8299999999999992 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6406.11520623099 , 0.34999664522981283 , -0.34999664522981283 , 0.0 , 7.0984673220950665 , 7.098467322095066 , 5.3276643045540775 , -0.7976696540569302 , -0.7976696540569305 , 0.5041316134526925
5.349999999999989 , 0.05 , 6409.142048777931 , 0.34708328514077713 , -0.1958373778731745 , 0.0 , 5.128657028869992 , -0.9399568043531543 , 4.345013154788204 , 0.4415898020361173 , 2.041220447239014 , -0.8604742257277669 , 0.35 , -0.28 , -0.44999999999999973 , 0.0 , 0.35 , -0.35 , -0.3299999999999992 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6406.11520623099 , 0.34999775021118157 , -0.34999775021118157 , 0.0 , 7.058623556012642 , 7.05862355601264 , 5.340600111219858 , -0.7960821278572517 , -0.796082127857252 , 0.013416123695450005
5.399999999999989 , 0.05 , 6409.142048777931 , 0.34804398152163374 , -0.22355854033956166 , 0.0 , 5.150724339979259 , -0.8381553457802996 , 4.28979228275842 , 0.441102835769097 , 2.030856888790914 , -1.3478773631436187 , 0.35 , -0.28 , 0.5500000000000003 , 0.0 , 0.35 , -0.35 , -0.3299999999999992 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6406.11520623099 , 0.3499984912380148 , -0.3499984912380148 , 0.0 , 7.018859008409409 , 7.018859008409407 , 5.329010449626779 , -0.7945009081111113 , -0.7945009081111115 , -0.4769014681410728
5.449999999999989 , 0.05 , 6408.260454154142 , 0.3486882474042287 , -0.2421490123751085 , 0.0 , 5.169270133441515 , -0.742268856156258 , 4.225160654525403 , 0.29304765927407583 , 1.796110290899496 , -1.2132209523479915 , 0.35 , -0.28 , 1.5500000000000003 , 0.0 , 0.35 , -0.35 , 0.6700000000000008 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6406.11520623099 , 0.34999898818826486 , -0.34999898818826486 , 0.0 , 6.979173364901638 , 6.979173364901636 , 5.292928707629184 , -0.7929259573143919 , -0.7929259573143921 , -0.9660517168428118
5.4999999999999885 , 0.05 , 6406.6470864631265 , 0.349120307455403 , -0.2546162258595181 , 0.0 , 5.17696433629168 , -0.6626848961060295 , 4.179927057529392 , 0.007240637728697215 , 1.3806448075472952 , -0.5770918704593608 , 0.35 , -0.28 , 1.5500000000000003 , 0.0 , 0.35 , -0.35 , 0.6700000000000008 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6404.995325219145 , 0.34999932145494295 , -0.34999932145494295 , 0.0 , 6.933180576033929 , 6.933180576033927 , 5.2499324768995805 , -1.057205946428 , -1.0572059464280001 , -0.7248403373403964
5.549999999999988 , 0.05 , 6405.026917761148 , 0.34941005722000157 , -0.26297703626651814 , 0.0 , 5.169939365309959 , -0.6039624249961978 , 4.166862947387009 , -0.28988003513684774 , 0.968802963532051 , 0.053885481803693874 , 0.35 , -0.28 , 1.5500000000000003 , 0.0 , 0.08000000000000002 , -0.08000000000000002 , 0.6700000000000008 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6403.8754440290495 , 0.3499995449515177 , -0.3499995449515177 , 0.0 , 6.873742047309258 , 6.873742047309256 , 5.219699226529426 , -1.320050612359607 , -1.3200506123596072 , -0.4846309403175415
5.599999999999988 , 0.05 , 6403.402287249121 , 0.34960437031573144 , -0.2685839949304742 , 0.0 , 5.147862026077806 , -0.5657643428722865 , 4.185271370646524 , -0.5942135716226378 , 0.5594839463695395 , 0.6819004451183928 , 0.35 , -0.28 , 0.5500000000000003 , 0.0 , -0.12 , 0.12 , 0.6700000000000008 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6402.78984755789 , 0.2604405076465688 , -0.2604405076465688 , 0.0 , 6.801674725125438 , 6.801674725125436 , 5.201817792118748 , -1.5505778116217346 , -1.5505778116217348 , -0.22244053237198108
5.649999999999988 , 0.05 , 6402.507119350962 , 0.34973468130743995 , -0.2723441550021571 , 0.0 , 5.11378798647854 , -0.5435914156429116 , 4.222939747384697 , -0.7635240306343772 , 0.33488508558302343 , 0.8045224475533249 , 0.28 , -0.08000000000000002 , -0.44999999999999973 , 0.0 , -0.12 , 0.12 , 0.6700000000000008 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6401.807333061958 , 0.13466756495385065 , -0.13466756495385065 , 0.0 , 6.719950277049568 , 6.719950277049566 , 5.19812068835813 , -1.7001926240247964 , -1.7001926240247967 , 0.08202630140462439
5.699999999999988 , 0.05 , 6402.507119350962 , 0.3266030224332919 , -0.20852566927886623 , 0.0 , 5.075477165541775 , -0.5270778974130842 , 4.251488727613298 , -0.7620561833331247 , 0.33461219092407746 , 0.3131455333533961 , 0.28 , -0.08000000000000002 , -0.44999999999999973 , 0.0 , -0.12 , 0.12 , 0.6700000000000008 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6400.949310429379 , 0.05078613677821009 , -0.05078613677821009 , 0.0 , 6.632977831100218 , 6.6329778311002165 , 5.210394417481621 , -1.7663184052689247 , -1.766318405268925 , 0.41111099419914626
5.749999999999988 , 0.05 , 6402.507119350962 , 0.3112530972093462 , -0.1661923760764319 , 0.0 , 5.037410607779804 , -0.5103542819549324 , 4.2548812750275085 , -0.7606071200933229 , 0.33433251159444116 , -0.17739670932856638 , 0.28 , -0.08000000000000002 , -0.44999999999999973 , 0.0 , -0.12 , 0.12 , -0.3299999999999992 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6400.185472285404 , -0.005466747518824713 , 0.005466747518824713 , 0.0 , 6.544223063420578 , 6.544223063420576 , 5.239317470939316 , -1.7754862254637882 , -1.7754862254637884 , 0.7459935307418777
5.799999999999987 , 0.05 , 6402.507119350962 , 0.3009590716262016 , -0.13780266102004776 , 0.0 , 4.999416365529143 , -0.4936446387795162 , 4.233756668477918 , -0.7591635572323467 , 0.3340532994037995 , -0.6674024335628292 , 0.28 , -0.08000000000000002 , -0.44999999999999973 , 0.0 , -0.12 , 0.12 , -0.3299999999999992 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6400.185472285404 , -0.04319127201201321 , 0.04319127201201321 , 0.0 , 6.455649703852457 , 6.455649703852456 , 5.26515655503735 , -1.7676409744667942 , -1.7676409744667945 , 0.2547586312155387
5.849999999999987 , 0.05 , 6402.507119350962 , 0.2940556528042565 , -0.11876384168868666 , 0.0 , 4.961494164553382 , -0.4769489445591384 , 4.188167209979869 , -0.7577254634918782 , 0.3337745531827593 , -1.1557763274637036 , 0.28 , 0.2 , 0.5500000000000003 , 0.0 , -0.12 , 0.12 , -0.3299999999999992 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6400.185472285404 , -0.0684902369632592 , 0.0684902369632592 , 0.0 , 6.367462389156159 , 6.367462389156157 , 5.265630824306316 , -1.7598639598971137 , -1.759863959897114 , -0.23574699845700958
5.899999999999987 , 0.05 , 6401.722291781395 , 0.28942605566111174 , -0.01311976170543078 , 0.0 , 4.922352136636477 , -0.46494209913927836 , 4.1337352490576285 , -0.7978125164417036 , 0.13900621359423582 , -0.9948553132890627 , 0.28 , 0.2 , 0.5500000000000003 , 0.0 , -0.12 , 0.12 , -0.3299999999999992 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6400.185472285404 , -0.08545632563377212 , 0.08545632563377212 , 0.0 , 6.27966221782593 , 6.279662217825928 , 5.241591352497897 , -1.7521550779261772 , -1.7521550779261774 , -0.7256211012894414
5.949999999999987 , 0.05 , 6400.9591344349765 , 0.28632133751194183 , 0.05707680999989515 , 0.0 , 4.882694078478026 , -0.46281632072404577 , 4.088050896061841 , -0.7802898836035211 , -0.05354425596651518 , -0.8327411813377474 , 0.28 , 0.2 , 1.5500000000000003 , 0.0 , -0.12 , 0.12 , 0.6700000000000008 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6400.185472285404 , -0.09683418893096328 , 0.09683418893096328 , 0.0 , 6.19224580558817 , 6.192245805588168 , 5.193097158997871 , -1.7445134371187723 , -1.7445134371187725 , -1.2137217604881638
5.999999999999987 , 0.05 , 6399.5187939042635 , 0.28423923954796265 , 0.10415230349196875 , 0.0 , 4.84586812457635 , -0.47400184462029227 , 4.063164799066437 , -0.681578527952132 , -0.3993806588522611 , -0.14246756020153495 , 0.28 , 0.2 , 0.5500000000000003 , 0.0 , -0.12 , 0.12 , 0.6700000000000008 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6399.31229845794 , -0.1044644551475111 , 0.1044644551475111 , 0.0 , 6.107169243140567 , 6.107169243140565 , 5.139875447664309 , -1.6543999448376516 , -1.6543999448376518 , -0.8829943200894872
6.0499999999999865 , 0.05 , 6398.707888814177 , 0.2828429350451643 , 0.13572225105044936 , 0.0 , 4.813746723068677 , -0.49883020627511204 , 4.060488646740575 , -0.6018530042036879 , -0.5871853877670363 , 0.01380706382559594 , 0.08000000000000002 , 0.2 , 0.5500000000000003 , 0.0 , -0.12 , 0.12 , 0.6700000000000008 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6398.431055423575 , -0.10958149347137318 , 0.10958149347137318 , 0.0 , 6.026794382743247 , 6.026794382743245 , 5.1039365897140225 , -1.5599871416658262 , -1.5599871416658264 , -0.554943848857386
6.099999999999986 , 0.05 , 6397.898771561744 , 0.2155664013200836 , 0.15689381007007028 , 0.0 , 4.7860144165678475 , -0.5325001113828475 , 4.065134966652909 , -0.5046872260010631 , -0.7509194444674204 , 0.17383161160552535 , 0.08000000000000002 , 0.2 , 0.5500000000000003 , 0.0 , -0.12 , 0.12 , 0.6700000000000008 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6397.544446955279 , -0.11301310129012629 , 0.11301310129012629 , 0.0 , 5.951212399996285 , 5.951212399996283 , 5.0843537699488 , -1.4629266804368641 , -1.4629266804368644 , -0.2286064901465017
6.149999999999986 , 0.05 , 6397.105706854608 , 0.17091405873605123 , 0.17109196198308738 , 0.0 , 4.763474869893372 , -0.5733274775155763 , 4.077969614066818 , -0.3950884354404889 , -0.8767402268474669 , 0.3402614181319299 , 0.08000000000000002 , 0.2 , -0.44999999999999973 , 0.0 , -0.12 , 0.12 , 0.6700000000000008 , 0.0 , 5.0 , 5.0 , 0.0 , 4.0 , -2.0 , 4.0 , 6396.654261206871 , -0.11531441925501495 , 0.11531441925501495 , 0.0 , 5.880526267158266 , 5.880526267158264 , 5.081060901900161 , -1.3643112873002763 , -1.3643112873002765 , 0.09678130717908705
